gen_data/time,gen_data/delta_f_rad,gen_data/omega_wheel_fl_radps,gen_data/omega_wheel_fr_radps,gen_data/omega_wheel_rl_radps,gen_data/omega_wheel_rr_radps,gen_data/gear,cor_data/time,cor_data/vel_cog_x_mps,cor_data/vel_cog_y_mps,imu_data/time,imu_data/acc_cog_x_mps2,imu_data/acc_cog_y_mps2,imu_data/acc_cog_z_mps2,imu_data/yaw_rate_radps
709.519,0.00048154092,147.4825,147.665,149.465,149.285,3.0,1714060800.0,45.42916,-0.07983627,1714059600.0,4.9814687,0.062589146,9.81,0.027559321
709.529,0.00048154092,147.6525,147.8525,149.54,149.4825,3.0,1714060800.0,45.418423,-0.069728054,1714058500.0,4.6837316,0.1253825,9.81,0.025769336
709.539,0.00048154092,147.86,148.01,149.7925,149.37,3.0,1714060900.0,45.457436,-0.09134126,1714058400.0,4.4443536,0.5125348,9.81,0.027054869
709.54895,0.00048154092,148.0475,148.1575,150.08,149.4875,3.0,1714061000.0,45.498837,-0.120789684,1714059000.0,4.2766576,0.7365054,9.81,0.026563384
709.55896,0.00056179776,148.1875,148.3925,150.305,149.815,3.0,1714060900.0,45.594536,-0.14610301,1714059100.0,4.2275987,0.6021916,9.81,0.028045015
709.569,0.0006420546,148.3975,148.56,150.5825,150.14,3.0,1714061600.0,45.63007,-0.16871463,1714059000.0,4.455907,0.3873243,9.81,0.03205696
709.579,0.0007223114,148.565,148.715,150.6525,150.16,3.0,1714060500.0,45.669346,-0.13348544,1714058000.0,4.6294026,0.29173478,9.81,0.03125581
709.589,0.0008025682,148.71,148.8375,150.91,150.3125,3.0,1714061300.0,45.753437,-0.11478455,1714059300.0,4.3476615,0.06560273,9.81,0.029361745
709.599,0.00096308184,148.8775,149.0775,150.9275,150.325,3.0,1714060800.0,45.812744,-0.14206268,1714058400.0,4.0282736,-0.048482742,9.81,0.028182315
709.60895,0.00096308184,149.05501,149.2175,151.1375,150.7125,3.0,1714060500.0,45.917355,-0.1004004,1714058600.0,4.1977243,0.062430937,9.81,0.024646178
709.61896,0.0010433387,149.2825,149.375,151.3675,151.02,3.0,1714061600.0,46.012623,-0.07200409,1714058600.0,4.709644,0.23778403,9.81,0.025289055
709.62897,0.0010433387,149.4725,149.4925,151.4375,151.25,3.0,1714060800.0,46.05,-0.04056494,1714057700.0,5.102044,0.40939066,9.81,0.027911253
709.639,0.0011235955,149.6425,149.70749,151.6675,151.6625,3.0,1714060900.0,46.091213,-0.056039184,1714059000.0,5.009967,0.42981,9.81,0.029810263
709.649,0.0012038524,149.8075,149.9025,151.89,151.9675,3.0,1714061000.0,46.100403,-0.05548845,1714059000.0,4.4555516,0.36925852,9.81,0.028141752
709.659,0.0012841092,150.0575,150.055,151.9425,152.265,3.0,1714060500.0,46.13956,-0.0732364,1714058600.0,3.9861088,0.47787204,9.81,0.024754731
709.66895,0.0013643659,150.27,150.1975,152.11499,152.58499,3.0,1714060900.0,46.158184,-0.07062627,1714058500.0,3.9193728,0.545109,9.81,0.026415292
709.67896,0.0013643659,150.52249,150.36,152.5325,152.73999,3.0,1714061000.0,46.177032,-0.03397039,1714058900.0,4.1044564,0.49634466,9.81,0.028112495
709.68896,0.0013643659,150.7675,150.5425,152.715,152.88249,3.0,1714060900.0,46.27232,-0.028723063,1714058400.0,4.1751704,0.14580812,9.81,0.03178249
709.699,0.0013643659,150.9525,150.67749,153.05,153.16,3.0,1714061000.0,46.306183,-0.03495194,1714058500.0,4.2618246,-0.30876642,9.81,0.02304495
709.709,0.0015248796,151.215,150.8725,153.31,153.14749,3.0,1714061300.0,46.322903,-0.065967135,1714059100.0,4.7711205,-0.5144592,9.81,0.0117980875
709.719,0.0016051364,151.47,151.0525,153.5575,153.26,3.0,1714061300.0,46.336002,-0.04457333,1714058900.0,5.174007,-0.38299084,9.81,0.011292976
709.729,0.0016853933,151.725,151.33,153.945,153.62,3.0,1714061000.0,46.395203,-0.096847266,1714058900.0,5.084096,-0.087383494,9.81,0.016949728
709.73895,0.0017656501,151.9,151.51,153.965,153.7,3.0,1714061000.0,46.47423,-0.11060221,1714059000.0,4.9678087,0.22765563,9.81,0.018108122
709.74896,0.001845907,152.06,151.72,153.9725,153.8,3.0,1714060800.0,46.575848,-0.1318733,1714059000.0,4.721198,0.32924876,9.81,0.017595492
709.759,0.0019261638,152.18,151.94499,154.0175,153.64749,3.0,1714061300.0,46.639835,-0.12522325,1714058600.0,4.535147,0.1577651,9.81,0.016541347
709.769,0.0020064206,152.33,152.20999,153.0525,152.8525,3.0,1714061600.0,46.711143,-0.13050747,1714058500.0,4.8063445,0.13079014,9.81,0.018220339
709.779,0.0021669343,152.435,152.43,152.2425,152.1075,3.0,1714060900.0,46.82381,-0.119161084,1714059000.0,4.9300995,0.18176244,9.81,0.025035622
709.789,0.002247191,152.565,152.525,152.2125,152.1875,3.0,1714061600.0,46.867134,-0.13601038,1714059000.0,5.018473,0.10714799,9.81,0.025644362
710.089,0.004253612,154.36,154.5725,156.4325,156.1425,4.0,1714060800.0,47.61496,-0.17729256,1714058400.0,3.85828,0.6555104,9.81,0.027934484
710.099,0.004253612,154.4075,154.7125,156.4475,156.2575,4.0,1714061800.0,47.64742,-0.1592601,1714059600.0,3.6279871,0.34875926,9.81,0.035245202
710.10895,0.004253612,154.5025,154.77,156.4825,156.325,4.0,1714061000.0,47.664913,-0.17831686,1714058200.0,3.3191495,0.058270294,9.81,0.032551058
710.11896,0.004253612,154.4925,154.8725,156.5325,156.3025,4.0,1714061300.0,47.681133,-0.2219871,1714058900.0,3.1537936,-0.021110699,9.81,0.027826643
710.12897,0.004253612,154.65,154.955,156.4375,156.2875,4.0,1714060500.0,47.695297,-0.17097251,1714058600.0,2.9656277,0.080874436,9.81,0.026710523
710.139,0.004253612,154.8175,155.08,156.3275,156.37,4.0,1714060900.0,47.711403,-0.15237522,1714058800.0,2.5856616,0.34062538,9.81,0.025749266
710.149,0.0043338686,154.9175,155.1625,156.39,156.4475,4.0,1714061300.0,47.75666,-0.13226496,1714058600.0,2.2507725,0.6054181,9.81,0.025805512
710.159,0.0043338686,155.0425,155.2675,156.6175,156.545,4.0,1714061000.0,47.7719,-0.11751094,1714058600.0,2.229032,0.83101267,9.81,0.023012085
710.169,0.0043338686,155.1275,155.3475,156.905,156.655,4.0,1714061600.0,47.808968,-0.08633183,1714058800.0,2.4145384,1.0654598,9.81,0.022862365
710.17896,0.0043338686,155.29,155.4975,157.0525,157.0825,4.0,1714061300.0,47.86101,-0.085999355,1714058600.0,2.4279861,1.1921004,9.81,0.030555174
710.18896,0.0043338686,155.4675,155.6225,157.26,157.29001,4.0,1714060800.0,47.94917,-0.050367616,1714058600.0,2.2978463,1.223624,9.81,0.03152866
710.199,0.0044141253,155.635,155.7025,157.57,157.4025,4.0,1714060900.0,48.018482,-0.032498453,1714057700.0,2.4936478,1.0329249,9.81,0.028603911
710.209,0.0044141253,155.81,155.85,157.695,157.645,4.0,1714061800.0,48.06346,0.018778838,1714059000.0,3.0339143,0.6811873,9.81,0.023018856
710.219,0.0044141253,155.9875,155.935,157.675,157.79001,4.0,1714060900.0,48.1152,0.022325782,1714058900.0,3.5218706,0.34460822,9.81,0.021273244
710.229,0.004494382,156.0925,156.0575,157.8975,158.035,4.0,1714061000.0,48.17111,-0.04002,1714058400.0,3.792009,0.036348037,9.81,0.023050405
710.23895,0.004574639,156.25749,156.185,158.015,158.0775,4.0,1714060900.0,48.22047,-0.03481042,1714059000.0,3.907308,-0.17935373,9.81,0.021957494
710.24896,0.004494382,156.3525,156.345,158.015,158.155,4.0,1714061600.0,48.271152,-0.020620603,1714059000.0,3.9209476,-0.03691848,9.81,0.020700114
710.259,0.0044141253,156.5675,156.4525,158.05,158.22,4.0,1714060800.0,48.251846,0.018654425,1714058200.0,3.7295325,0.44572726,9.81,0.022711793
710.269,0.0044141253,156.775,156.6025,158.155,158.3475,4.0,1714060900.0,48.288216,0.0099991625,1714058100.0,3.3614063,0.99440986,9.81,0.027822265
710.279,0.0044141253,156.935,156.715,158.2875,158.2975,4.0,1714061300.0,48.31292,-0.03788492,1714059000.0,3.116177,1.3620586,9.81,0.03870021
710.289,0.0044141253,157.06,156.8275,158.2875,158.3475,4.0,1714061600.0,48.305347,-0.034921717,1714059000.0,3.1626868,1.3630323,9.81,0.041634373
710.29895,0.0043338686,157.1825,156.955,158.35251,158.5225,4.0,1714061000.0,48.28944,-0.009290661,1714059300.0,3.2075865,1.0357289,9.81,0.040863156
710.30896,0.0043338686,157.25749,157.0775,158.39,158.565,4.0,1714061600.0,48.318924,-0.0009963455,1714059000.0,3.0481536,0.35214296,9.81,0.03361609
710.319,0.0044141253,157.43,157.19,158.5625,158.735,4.0,1714061400.0,48.315598,0.06835394,1714058600.0,2.887538,-0.7653895,9.81,0.023894368
710.329,0.004494382,157.5425,157.325,158.58,158.7975,4.0,1714061000.0,48.31692,0.049179476,1714058500.0,2.7965314,-1.6444176,9.81,0.021993665
710.339,0.004574639,157.58499,157.5025,158.915,159.11,4.0,1714061300.0,48.373413,0.028925797,1714058800.0,2.7869723,-1.6850553,9.81,0.024263531
710.349,0.004654896,157.715,157.63249,159.105,159.28,4.0,1714060900.0,48.398674,0.0693882,1714058600.0,2.7788777,-0.7232144,9.81,0.023900246
710.359,0.0047351527,157.79,157.75,159.1775,159.35,4.0,1714061300.0,48.469955,0.11939481,1714059300.0,2.6781423,0.8551552,9.81,0.021328446
710.36896,0.0048154094,157.91,157.89,159.1975,159.5625,4.0,1714061400.0,48.52547,0.13027261,1714059300.0,2.6123765,2.0009916,9.81,0.021116937
710.37897,0.004895666,158.015,158.01,159.3275,159.7725,4.0,1714061300.0,48.603134,0.07939823,1714059300.0,2.643503,2.2782147,9.81,0.026270952
710.389,0.004975923,158.13,158.115,159.7125,159.945,4.0,1714061600.0,48.65278,0.053576503,1714058900.0,2.9064162,1.733079,9.81,0.028816767
710.399,0.00505618,158.245,158.285,159.825,160.0175,4.0,1714062000.0,48.671574,0.046800952,1714059000.0,3.381387,0.53881973,9.81,0.03340352
710.409,0.00505618,158.33,158.41501,159.975,160.1475,4.0,1714061600.0,48.685486,0.036817282,1714059300.0,3.7636538,-0.39958516,9.81,0.031835835
710.419,0.004975923,158.38,158.5675,160.225,160.275,4.0,1714061800.0,48.693573,0.020112198,1714059300.0,3.842538,-0.5383392,9.81,0.031668227
710.42896,0.004895666,158.5225,158.73,160.5325,160.355,4.0,1714061800.0,48.709892,0.07864579,1714059400.0,3.6901448,-0.084008,9.81,0.0396568
710.43896,0.0047351527,158.63,158.785,160.6625,160.365,4.0,1714061400.0,48.74042,0.064149916,1714059400.0,3.5247688,0.6993092,9.81,0.04293516
710.449,0.004654896,158.705,158.85,160.93,160.525,4.0,1714060500.0,48.751705,0.057495814,1714058800.0,3.400796,1.3276311,9.81,0.04468042
710.459,0.004654896,158.8025,159.01,161.205,160.72,4.0,1714062000.0,48.771763,-0.014159855,1714059000.0,3.2557156,1.7092185,9.81,0.04665474
710.469,0.004654896,158.9025,159.1375,161.425,160.80249,4.0,1714061600.0,48.812317,-0.07465512,1714059000.0,3.1742923,1.9283208,9.81,0.043467086
710.479,0.004654896,159.0275,159.2625,161.625,160.97,4.0,1714062000.0,48.83423,-0.019376758,1714059400.0,3.1711051,1.7797736,9.81,0.040164698
710.48895,0.0047351527,159.175,159.4225,161.6625,161.1875,4.0,1714061800.0,48.888588,0.020979071,1714058900.0,3.1788182,1.3105599,9.81,0.03634748
710.49896,0.0048154094,159.38,159.5225,161.9425,161.4075,4.0,1714062000.0,48.907444,0.04691915,1714058400.0,3.1868172,0.7142032,9.81,0.027869532
710.509,0.004895666,159.56999,159.6675,162.2875,161.6175,4.0,1714061300.0,48.951332,0.05380507,1714058400.0,3.1663287,0.17652579,9.81,0.020980636
710.519,0.004975923,159.77,159.8225,162.56,161.8525,4.0,1714061400.0,48.973454,0.034105446,1714059100.0,3.162505,0.004646309,9.81,0.022988563
710.529,0.004975923,159.9475,159.935,162.685,162.1175,4.0,1714060900.0,49.060562,0.066285156,1714058900.0,3.2642446,0.14487982,9.81,0.02887118
710.539,0.00505618,160.125,160.1575,162.6275,162.2175,4.0,1714061600.0,49.124123,0.05803159,1714059000.0,3.4039435,0.5629928,9.81,0.03334952
710.549,0.005136437,160.3375,160.3475,162.66501,162.255,4.0,1714060800.0,49.210323,0.035835017,1714058600.0,3.7170963,1.1155194,9.81,0.036087584
710.55896,0.005136437,160.505,160.4325,162.555,162.36499,4.0,1714061400.0,49.25519,0.018813496,1714059000.0,4.0053244,1.3338081,9.81,0.036100037
710.569,0.005136437,160.5825,160.5275,162.525,162.4675,4.0,1714061300.0,49.3168,-0.05464482,1714058400.0,3.9052055,1.3073239,9.81,0.039347783
710.579,0.005136437,160.785,160.69,162.51,162.5725,4.0,1714060900.0,49.35264,-0.025360225,1714058900.0,3.6487436,1.1698123,9.81,0.041463096
710.589,0.00505618,160.91501,160.8075,162.7025,162.7,4.0,1714061600.0,49.42776,0.0068654334,1714059000.0,3.382065,0.8852573,9.81,0.038041543
710.599,0.004975923,161.0275,160.96,162.72499,162.865,4.0,1714061000.0,49.48785,-0.0050960537,1714058500.0,3.0437138,0.72449243,9.81,0.037412107
710.609,0.004895666,161.1675,161.0725,162.7025,162.925,4.0,1714062000.0,49.534748,-0.047028717,1714058900.0,2.6847873,0.7513286,9.81,0.037089456
710.61896,0.0048154094,161.2675,161.17,162.725,163.02249,4.0,1714061600.0,49.597233,-0.06293387,1714058600.0,2.2529316,0.872494,9.81,0.034388825
710.62897,0.004895666,161.365,161.305,162.89,163.16,4.0,1714061000.0,49.655422,-0.094370864,1714059600.0,1.8524216,0.9195918,9.81,0.029881407
710.639,0.004975923,161.5125,161.425,163.135,163.4075,4.0,1714061000.0,49.73024,-0.1324126,1714058800.0,1.7451369,0.7761242,9.81,0.024105733
710.649,0.004975923,161.6475,161.58499,163.3375,163.705,4.0,1714061000.0,49.752518,-0.19220312,1714058200.0,1.8639992,0.66740584,9.81,0.024452752
710.659,0.004975923,161.825,161.7825,163.70999,163.825,4.0,1714061300.0,49.795635,-0.19042505,1714059000.0,2.1229203,0.7705521,9.81,0.03209316
710.669,0.004975923,162.0475,161.97,164.0025,164.005,4.0,1714061600.0,49.80443,-0.14214863,1714058800.0,2.6336682,0.9592846,9.81,0.032333963
710.67896,0.00505618,162.1225,162.125,164.04,164.0425,4.0,1714061000.0,49.833,-0.13384332,1714058500.0,3.1705458,1.1035349,9.81,0.028905347
710.68896,0.005136437,162.19,162.27249,164.0325,164.05,4.0,1714061000.0,49.826275,-0.09600239,1714058800.0,3.4256306,1.2147713,9.81,0.026699034
710.699,0.005136437,162.2525,162.345,164.2825,164.135,4.0,1714060900.0,49.844955,-0.12984265,1714058600.0,3.4786446,1.2401634,9.81,0.026631337
710.709,0.005136437,162.3625,162.4775,164.525,164.445,4.0,1714061000.0,49.83809,-0.11733353,1714058600.0,3.6144073,0.9930403,9.81,0.029223088
710.719,0.005136437,162.535,162.6825,164.5025,164.4,4.0,1714061000.0,49.881355,-0.10506033,1714058800.0,3.7901,0.6691811,9.81,0.037677847
710.729,0.00505618,162.6725,162.8025,164.5025,164.345,4.0,1714060500.0,49.921898,-0.14350878,1714058400.0,3.740145,0.6436395,9.81,0.044510182
710.739,0.004895666,162.8275,162.975,164.625,164.3,4.0,1714061000.0,50.003357,-0.14382777,1714059000.0,3.3442123,0.8705438,9.81,0.046871357
710.74896,0.004895666,162.99,163.10251,164.695,164.2025,4.0,1714060900.0,49.99193,-0.14448996,1714058600.0,2.805569,1.1117175,9.81,0.045424346
710.759,0.004895666,163.07,163.26,164.6275,164.3325,4.0,1714060800.0,50.053772,-0.11671857,1714058900.0,2.523757,1.0469495,9.81,0.042981222
710.769,0.004895666,163.14,163.4275,164.66,164.425,4.0,1714060800.0,50.143646,-0.07909635,1714059000.0,2.6992142,0.75194603,9.81,0.040257324
710.779,0.0048154094,163.255,163.5775,164.95,164.58499,4.0,1714060500.0,50.245487,-0.055580646,1714058900.0,3.038856,0.69313276,9.81,0.04043243
710.789,0.0047351527,163.4825,163.66,165.17,164.79,4.0,1714060900.0,50.300453,-0.058154695,1714058500.0,3.2058911,0.7836768,9.81,0.03054562
710.799,0.0047351527,163.685,163.8575,165.155,164.8125,4.0,1714061300.0,50.360725,-0.060998898,1714059300.0,3.204462,0.8676349,9.81,0.026184896
710.80896,0.0047351527,163.8225,163.99,165.17,164.83,4.0,1714061000.0,50.462627,-0.03425224,1714058600.0,3.216433,0.97689754,9.81,0.02972762
710.819,0.004654896,163.89749,164.0775,165.475,165.1575,4.0,1714060900.0,50.55291,0.0015149243,1714058100.0,3.3731441,0.9915251,9.81,0.032391064
710.829,0.004654896,163.9375,164.1825,165.56,165.41,4.0,1714061000.0,50.58701,-0.00495401,1714059000.0,3.6552231,0.76752365,9.81,0.035382487
710.839,0.0047351527,164.025,164.2175,165.6275,165.5625,4.0,1714060900.0,50.582516,-0.00558722,1714058400.0,3.7219796,0.45057026,9.81,0.031557295
710.849,0.0047351527,164.1425,164.3225,165.82,165.8625,4.0,1714060500.0,50.61485,0.04397484,1714058600.0,3.5456283,0.32858667,9.81,0.023109667
710.859,0.0047351527,164.27249,164.3925,166.16,166.0625,4.0,1714060800.0,50.66879,0.04713716,1714058400.0,3.2712927,0.49330804,9.81,0.022544635
710.86896,0.0047351527,164.36,164.3925,166.2375,166.2,4.0,1714060400.0,50.719597,0.04013635,1714058400.0,2.9939876,0.82264525,9.81,0.024282021
710.87897,0.004654896,164.425,164.4625,166.38501,166.38,4.0,1714060900.0,50.749924,0.035877395,1714058600.0,2.9010959,1.0654544,9.81,0.03244103
710.889,0.004494382,164.4725,164.58,166.605,166.5675,4.0,1714061400.0,50.77846,-0.021122418,1714059500.0,2.9377446,1.1412147,9.81,0.04007049
710.899,0.0044141253,164.62,164.64,166.8875,166.7525,4.0,1714061000.0,50.769226,-0.054326702,1714058400.0,3.0486786,1.0775491,9.81,0.044099323
710.909,0.0042536114,164.745,164.775,167.1,166.8675,4.0,1714060900.0,50.815933,-0.11715909,1714058500.0,3.2617352,0.9856423,9.81,0.042358115
710.919,0.0042536114,164.8575,164.925,167.2575,167.00749,4.0,1714061300.0,50.850723,-0.16499715,1714059000.0,3.4674492,0.9370974,9.81,0.0380858
710.929,0.0041733547,165.06999,165.1225,167.5625,167.11,4.0,1714060300.0,50.91249,-0.16463824,1714058800.0,3.6221511,0.8046953,9.81,0.036803335
710.93896,0.0040128413,165.25,165.23,167.72,167.3275,4.0,1714060900.0,50.948833,-0.16686316,1714058100.0,3.789074,0.6090926,9.81,0.03527694
710.949,0.0038523276,165.3625,165.31999,167.66501,167.485,4.0,1714061600.0,50.993546,-0.14847387,1714059400.0,3.8686314,0.42958882,9.81,0.03135218
710.959,0.003691814,165.52249,165.4625,167.6875,167.6375,4.0,1714061600.0,51.02053,-0.15357186,1714058600.0,3.816995,0.3500135,9.81,0.030745223
710.969,0.0035313002,165.7425,165.685,167.89,167.8125,4.0,1714061300.0,51.044975,-0.12525673,1714058600.0,3.757666,0.46587265,9.81,0.03502333
710.979,0.0034510433,165.9325,165.9025,167.93001,167.78,4.0,1714061000.0,51.05627,-0.10641502,1714058400.0,3.7753868,0.6208239,9.81,0.0394145
710.989,0.0034510433,166.07,166.045,167.8125,167.8525,4.0,1714061300.0,51.118458,-0.0707516,1714059100.0,3.8794127,0.7502064,9.81,0.037411466
710.99896,0.0033707866,166.1925,166.27249,167.795,167.9175,4.0,1714060800.0,51.15102,-0.05689271,1714058400.0,3.8845541,0.83724254,9.81,0.034745976
711.009,0.0033707866,166.3075,166.4175,167.8275,168.015,4.0,1714061300.0,51.159542,-0.04850318,1714058900.0,3.7064893,0.8444324,9.81,0.030013872
711.019,0.0032905296,166.4325,166.55,167.82,168.1125,4.0,1714060800.0,51.148636,-0.06680307,1714058500.0,3.4617505,0.7886785,9.81,0.025045842
711.029,0.0032102729,166.535,166.665,167.9075,168.27,4.0,1714061000.0,51.1782,-0.09690791,1714058900.0,3.1545458,0.572354,9.81,0.02614829
711.039,0.0032102729,166.62001,166.8875,168.05,168.5125,4.0,1714060800.0,51.239613,-0.09253378,1714058400.0,2.998364,0.35206017,9.81,0.023182428
711.049,0.0032102729,166.72751,167.055,168.3275,168.6575,4.0,1714061600.0,51.27091,-0.120727666,1714058400.0,3.092855,0.30290055,9.81,0.018908452
711.05896,0.0032102729,166.85501,167.165,168.48,168.775,4.0,1714060900.0,51.323856,-0.13319595,1714058500.0,3.288421,0.19171336,9.81,0.018086225
711.069,0.0032102729,166.97,167.2425,168.5275,168.83,4.0,1714060900.0,51.364597,-0.13384612,1714059000.0,3.4528954,0.23682648,9.81,0.014246176
711.079,0.0032102729,167.16501,167.31999,168.7025,168.9325,4.0,1714060900.0,51.408207,-0.121297754,1714058500.0,3.445143,0.3982036,9.81,0.009237051
711.089,0.0032102729,167.31,167.48999,168.9875,168.99,4.0,1714060900.0,51.404945,-0.1141496,1714059000.0,3.3743951,0.37432784,9.81,0.009576848
711.099,0.0031300161,167.395,167.5325,169.0525,169.1725,4.0,1714061300.0,51.424503,-0.08907784,1714059000.0,3.3442478,0.38936675,9.81,0.012581559
711.109,0.0030497592,167.54001,167.62999,169.285,169.3975,4.0,1714060900.0,51.424465,-0.051903684,1714058400.0,3.447234,0.36085466,9.81,0.016393775
711.119,0.0029695025,167.7225,167.7225,169.51,169.6075,4.0,1714060800.0,51.45731,-0.03218028,1714058400.0,3.5902903,0.1272707,9.81,0.019169288
711.12897,0.0028892455,167.8675,167.8125,169.575,169.66501,4.0,1714061300.0,51.507534,-0.0012983414,1714058600.0,3.514745,-0.05845011,9.81,0.02075233
711.139,0.0028089888,168.0075,167.8625,169.695,169.68,4.0,1714061000.0,51.515324,0.027788855,1714059000.0,3.3423777,0.064885594,9.81,0.022957979
711.149,0.002648475,168.18,168.02249,169.7925,169.64,4.0,1714061300.0,51.572433,0.050491866,1714058600.0,3.1399174,0.3386606,9.81,0.02584824
711.159,0.0025682184,168.285,168.2075,169.8975,169.69,4.0,1714061600.0,51.649685,0.06580285,1714059000.0,3.040232,0.51217616,9.81,0.021953706
711.169,0.0024879614,168.3775,168.3425,170.0925,169.8775,4.0,1714061000.0,51.70471,0.094855145,1714058600.0,3.1425097,0.52897966,9.81,0.01697398
711.179,0.0024077047,168.4775,168.4425,170.175,170.2075,4.0,1714060900.0,51.764397,0.04889262,1714059000.0,3.24183,0.29428595,9.81,0.013008544
711.18896,0.002247191,168.6125,168.565,170.2975,170.3675,4.0,1714060800.0,51.83695,-0.019634642,1714058600.0,3.2857974,0.103279926,9.81,0.011172931
711.199,0.0021669343,168.78,168.74,170.41,170.5375,4.0,1714060800.0,51.952568,-0.06456439,1714058400.0,3.1947596,0.15253697,9.81,0.012680696
711.209,0.0020866774,168.91,168.865,170.355,170.5625,4.0,1714060900.0,52.057102,-0.08589005,1714058500.0,3.021093,0.21319023,9.81,0.017483832
711.219,0.0020064206,169.01001,169.0125,170.345,170.57,4.0,1714060500.0,52.13184,-0.123271294,1714058200.0,2.907101,0.20269667,9.81,0.017331127
711.229,0.0019261638,169.2175,169.2375,170.6275,170.7825,4.0,1714060800.0,52.22177,-0.1441669,1714059100.0,2.8991237,0.19862948,9.81,0.018189078
711.239,0.0019261638,169.2975,169.3875,170.7925,170.89749,4.0,1714061300.0,52.304058,-0.12530091,1714058900.0,3.0752919,0.09877066,9.81,0.018657887
711.24896,0.0019261638,169.385,169.495,170.9175,171.175,4.0,1714060800.0,52.40753,-0.11794684,1714058600.0,3.3016965,-0.124857605,9.81,0.014488657
711.259,0.0019261638,169.48,169.57,171.1225,171.4225,4.0,1714061300.0,52.44208,-0.12816262,1714058800.0,3.4237282,-0.08109615,9.81,0.011287724
711.269,0.001845907,169.5375,169.6775,171.245,171.49,4.0,1714061600.0,52.46057,-0.13467465,1714059000.0,3.3817651,0.19402654,9.81,0.012379238
711.279,0.0017656501,169.605,169.79001,171.33499,171.5475,4.0,1714060400.0,52.45339,-0.1576552,1714058200.0,3.2068517,0.29519063,9.81,0.0098178685
711.289,0.0017656501,169.725,169.89,171.425,171.6125,4.0,1714061000.0,52.380695,-0.18426701,1714059000.0,3.0318215,0.19960693,9.81,0.012489621
711.299,0.0017656501,169.8375,169.99,171.565,171.67,4.0,1714061300.0,52.406406,-0.14893287,1714058200.0,2.9650235,0.00919656,9.81,0.016331729
711.309,0.0017656501,169.995,170.1275,171.7375,171.8675,4.0,1714061000.0,52.410767,-0.14291036,1714058400.0,3.1303985,-0.16892357,9.81,0.016430883
711.319,0.001845907,170.165,170.22751,172.0775,172.0675,4.0,1714061000.0,52.440495,-0.12452722,1714058500.0,3.4465234,-0.19610251,9.81,0.013461296
711.329,0.001845907,170.235,170.2525,172.035,172.2,4.0,1714061300.0,52.45221,-0.121699736,1714058600.0,3.6033285,-0.022192543,9.81,0.0125071285
711.339,0.0017656501,170.43,170.3275,172.1675,172.435,4.0,1714061400.0,52.460686,-0.17152138,1714058900.0,3.384209,0.012793893,9.81,0.010249133
711.349,0.0017656501,170.5875,170.37,172.275,172.4775,4.0,1714060800.0,52.461315,-0.17881414,1714058600.0,2.9649715,-0.13987243,9.81,0.008163974
711.359,0.0017656501,170.7375,170.52,172.245,172.5425,4.0,1714061300.0,52.4427,-0.17132035,1714058600.0,2.7045398,-0.2183193,9.81,0.006514086
711.369,0.0017656501,170.92,170.7225,172.3625,172.675,4.0,1714060500.0,52.478905,-0.21898729,1714058400.0,2.737511,-0.27124882,9.81,0.0058089476
711.37897,0.0017656501,171.065,170.8675,172.44,172.785,4.0,1714061000.0,52.536655,-0.1995046,1714058500.0,3.0304143,-0.22246788,9.81,0.0067322096
711.389,0.0017656501,171.1975,171.02,172.63249,173.06999,4.0,1714060900.0,52.66283,-0.16152151,1714058900.0,3.36906,-0.08936008,9.81,0.010080774
711.399,0.0017656501,171.28,171.135,172.825,173.16249,4.0,1714061000.0,52.68337,-0.15434466,1714058900.0,3.5445952,-0.1233562,9.81,0.009316389
711.409,0.0017656501,171.3575,171.3275,173.0175,173.12999,4.0,1714060800.0,52.711628,-0.15980397,1714058900.0,3.540958,-0.255725,9.81,0.0061539537
711.419,0.0016853933,171.5125,171.45,173.0,173.1725,4.0,1714060500.0,52.784935,-0.13501167,1714058900.0,3.452983,-0.30788314,9.81,0.0073709786
711.429,0.0016051364,171.64,171.5775,172.9325,173.2925,4.0,1714060800.0,52.850903,-0.118239015,1714058900.0,3.3287153,-0.26637775,9.81,0.011843799
711.43896,0.0016051364,171.755,171.705,173.1375,173.13249,4.0,1714060500.0,52.915455,-0.15435055,1714058100.0,3.233887,-0.065870166,9.81,0.011925618
711.449,0.0016051364,171.89,171.89749,173.375,173.2325,4.0,1714060800.0,52.921406,-0.19228104,1714058400.0,3.1731114,0.11265136,9.81,0.008325729
711.459,0.0015248796,171.95999,171.9575,173.66,173.37,4.0,1714060900.0,52.967346,-0.19426614,1714058900.0,3.0608954,0.030126344,9.81,0.005939531
711.469,0.0014446228,172.0675,172.0925,173.795,173.4625,4.0,1714061000.0,52.979626,-0.19316444,1714058900.0,2.8666344,-0.25750595,9.81,0.0088026775
711.479,0.0013643659,172.185,172.2275,174.1325,173.505,4.0,1714060900.0,53.031666,-0.15716049,1714058600.0,2.7132995,-0.56722766,9.81,0.012469328
711.489,0.0012841092,172.275,172.33,174.15,173.505,4.0,1714061400.0,53.12579,-0.13288698,1714058400.0,2.6365075,-0.52739155,9.81,0.014505797
711.499,0.0012038524,172.3275,172.3675,174.2325,173.565,4.0,1714060800.0,53.116405,-0.12595241,1714058900.0,2.6429172,-0.21630767,9.81,0.011896724
